 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,Label
443,62622908,7,2,187,92,46,6,26.71428571,20.0890873,46,46,46,0,4.455238648,0.143717376,7827863.5,20400000,58200000,3,62600000,10400000,23500000,58200000,3,58400000,58400000,0,58400000,58400000,1,0,0,0,140,40,0.111780181,0.031937195,6,46,32.5,18.86354509,355.8333333,0,1,0,0,1,0,0,0,0,36.11111111,26.71428571,46,140,0,0,0,0,0,0,7,187,2,92,256,32,6,20,218227,0,218227,218227,58200000,0,58200000,58200000,BENIGN
53,71016,2,2,60,344,30,30,30,0,172,172,172,0,5688.858849,56.32533514,23672,40997.64263,71012,1,1,1,0,1,1,3,3,0,3,3,0,0,0,0,40,40,28.16266757,28.16266757,30,172,86.8,77.77660317,6049.2,0,0,0,0,0,0,0,0,1,108.5,30,172,40,0,0,0,0,0,0,2,60,2,344,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
47754,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,64,0,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,4380,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,169,2,2,118,286,59,59,59,0,143,143,143,0,2390532.544,23668.63905,56.33333333,91.51138363,162,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,11834.31953,11834.31953,59,143,92.6,46.00869483,2116.8,0,0,0,0,0,0,0,0,1,115.75,59,143,40,0,0,0,0,0,0,2,118,2,286,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
49892,4,2,0,12,0,6,6,6,0,0,0,0,0,3000000,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,40,0,500000,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,10227,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
80,5402864,3,1,0,0,0,0,0,0,0,0,0,0,0,0.740348082,1800954.667,3118464.264,5401847,100,5402864,2701432,3818963.517,5401847,1017,0,0,0,0,0,0,0,0,0,104,40,0.555261062,0.185087021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack XSS
53,66095763,2,2,92,304,47,45,46,1.414213562,225,79,152,103.2375901,5.991306886,0.060518251,22000000,38100000,66000000,23770,66000000,66000000,0,66000000,66000000,66100000,66100000,0,66100000,66100000,0,0,0,0,40,52,0.030259126,0.030259126,45,225,88.6,77.55514167,6014.8,0,0,0,0,0,0,0,0,1,110.75,46,152,40,0,0,0,0,0,0,2,92,2,304,-1,-1,1,20,23770,0,23770,23770,66000000,0,66000000,66000000,BENIGN
53,190,2,2,60,92,30,30,30,0,46,46,46,0,800000,21052.63158,63.33333333,26.55811238,94,48,48,48,0,48,48,48,48,0,48,48,0,0,0,0,64,64,10526.31579,10526.31579,30,46,36.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,45.5,30,46,64,0,0,0,0,0,0,2,60,2,92,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
443,117867399,25,23,4053,5789,1495,0,162.12,421.2936743,1418,0,251.6956522,453.2176313,83.50061241,0.407237289,2507817,4256431.012,10000000,3,118000000,4911141.625,4924905.279,10000000,3,113000000,5130993.909,5041021.664,10000000,49,0,0,0,0,808,744,0.212102755,0.195134534,0,1495,200.8571429,430.986272,185749.1667,0,0,0,1,0,0,0,0,0,205.0416667,162.12,251.6956522,808,0,0,0,0,0,0,25,4053,23,5789,29200,403,6,32,252288.9091,714684.9182,2407145,36696,10000000,3235.107274,10000000,10000000,BENIGN
80,118009267,22,19,2251,8888,431,0,102.3181818,182.451921,1774,0,467.7894737,802.0035729,94.3908922,0.347430342,2950231.675,4446064.023,10000000,28,108000000,5163675.333,4871167.113,10100000,194,118000000,6553942.444,4563074.639,10100000,1179,0,0,0,0,452,512,0.186426037,0.161004305,0,1774,265.2142857,578.2785022,334406.0261,0,0,0,1,0,0,0,0,0,271.6829268,102.3181818,467.7894737,452,0,0,0,0,0,0,22,2251,19,8888,8192,1080,21,20,831810.9,2490401.487,7919391,37007,10000000,5078.137936,10000000,10000000,BENIGN
49184,13,3,0,18,0,6,6,6,0,0,0,0,0,1384615.385,230769.2308,6.5,7.778174593,12,1,13,6.5,7.778174593,12,1,0,0,0,0,0,0,0,0,0,60,0,230769.2308,0,6,6,6,0,0,1,0,0,0,1,0,0,0,0,8,6,0,60,0,0,0,0,0,0,3,18,0,0,0,-1,2,20,0,0,0,0,0,0,0,0,BENIGN
53,164,2,2,88,188,44,44,44,0,94,94,94,0,1682926.829,24390.2439,54.66666667,88.62467677,157,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,12195.12195,12195.12195,44,94,64,27.38612788,750,0,0,0,0,0,0,0,0,1,80,44,94,40,0,0,0,0,0,0,2,88,2,188,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,60338,1,1,48,88,48,48,48,0,88,88,88,0,2253.969306,33.14660744,60338,0,60338,60338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,16.57330372,16.57330372,48,88,61.33333333,23.09401077,533.3333333,0,0,0,0,0,0,0,0,1,92,48,88,20,0,0,0,0,0,0,1,48,1,88,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
49244,96,1,1,6,6,6,6,6,0,6,6,6,0,125000,20833.33333,96,0,96,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,10416.66667,10416.66667,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,119,255,0,20,0,0,0,0,0,0,0,0,BENIGN
443,115985937,45,45,891,56233,516,0,19.8,83.7940115,2896,0,1249.622222,1001.74841,492.507984,0.77595614,1303212.775,3322500.684,10000000,0,116000000,2636044.023,4372023.1,10000000,1,112000000,2540821.909,4437334.514,11000000,1,0,0,0,0,1448,1448,0.38797807,0.38797807,0,2896,627.7362637,936.2560172,876575.3297,0,0,0,1,0,0,0,0,1,634.7111111,19.8,1249.622222,1448,0,0,0,0,0,0,45,891,45,56233,29200,1006,4,32,144076.6364,306630.9438,1022869,22862,10000000,8830.387566,10000000,9996817,BENIGN
445,11109751,25,18,2210,2608,252,0,88.4,77.71100308,307,0,144.8888889,98.30258742,433.6730859,3.870473785,264517.881,1538342.547,9976998,3,11100000,462906.2917,2030447.758,9976998,3,11100000,653510,2460547.691,10200000,3,0,0,0,0,524,384,2.250275456,1.620198328,0,307,109.5,90.84576759,8252.953488,0,0,0,1,0,0,0,0,0,112.0465116,88.4,144.8888889,524,0,0,0,0,0,0,25,2210,18,2608,8192,2049,23,20,1132494,0,1132494,1132494,9976998,0,9976998,9976998,BENIGN
80,5210712,2,1,12,0,6,6,6,0,0,0,0,0,2.302948234,0.575737059,2605356,3651285.872,5187205,23507,5210712,5210712,0,5210712,5210712,0,0,0,0,0,0,0,0,0,40,32,0.383824706,0.191912353,0,6,4.5,3,9,0,0,0,0,1,0,0,0,0,6,6,0,40,0,0,0,0,0,0,2,12,1,0,256,311,1,20,0,0,0,0,0,0,0,0,BENIGN
80,5298187,3,1,0,0,0,0,0,0,0,0,0,0,0,0.75497524,1766062.333,3038779.447,5274917,28,5298187,2649093.5,3713475.206,5274917,23270,0,0,0,0,0,0,0,0,0,104,40,0.56623143,0.18874381,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,BENIGN
53,167,2,2,90,122,45,45,45,0,61,61,61,0,1269461.078,23952.09581,55.66666667,55.89573627,115,4,4,4,0,4,4,48,48,0,48,48,0,0,0,0,40,40,11976.0479,11976.0479,45,61,51.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,64.25,45,61,40,0,0,0,0,0,0,2,90,2,122,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
443,32677554,17,10,2035,6964,597,0,119.7058824,207.1849309,1690,0,696.4,702.7620429,275.387809,0.826255233,1256829,6088854.734,31100000,1,32700000,2042347.125,7751065.294,31100000,1,1520848,168983.1111,369017.9169,1141301,3,0,0,0,0,556,328,0.520234776,0.306020457,0,1690,321.3928571,521.1382371,271585.0622,0,0,0,1,0,0,0,0,0,333.2962963,119.7058824,696.4,556,0,0,0,0,0,0,17,2035,10,6964,65535,1047,8,32,1585221,0,1585221,1585221,31100000,0,31100000,31100000,BENIGN
80,5986106,3,1,0,0,0,0,0,0,0,0,0,0,0,0.668214028,1995368.667,3455372.384,5985289,70,5986106,2993053,4231660.733,5985289,817,0,0,0,0,0,0,0,0,0,104,40,0.501160521,0.167053507,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack Brute Force
443,210,2,0,12,0,6,6,6,0,0,0,0,0,57142.85714,9523.809524,210,0,210,210,210,210,0,210,210,0,0,0,0,0,0,0,0,0,40,0,9523.809524,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
0,117629847,244,0,0,0,0,0,0,0,0,0,0,0,0,2.074303472,484073.4444,1884689.366,15500000,0,118000000,484073.4444,1884689.366,15500000,0,0,0,0,0,0,0,0,0,0,0,0,2.074303472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,-1,-1,0,0,7491798.6,11500000,26500000,1,9645298.875,2912653.747,15500000,6051052,BENIGN
80,5147078,3,1,0,0,0,0,0,0,0,0,0,0,0,0.777139962,1715692.667,2970894.392,5146186,118,5147078,2573539,3638272.279,5146186,892,0,0,0,0,0,0,0,0,0,104,40,0.582854971,0.19428499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack XSS
80,5399482,3,1,0,0,0,0,0,0,0,0,0,0,0,0.740811804,1799827.333,3116796.567,5398794,153,5399482,2699741,3817037.358,5398794,688,0,0,0,0,0,0,0,0,0,104,40,0.555608853,0.185202951,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack Brute Force
49666,38762686,27,22,7162,4606,1711,0,265.2592593,431.5484279,424,0,209.3636364,142.2112933,303.5909328,1.264102286,807555.9583,4494590.122,30100000,1,38800000,1490872.538,6076103.493,30100000,1,8563001,407761.9524,1867609.282,8558677,3,0,0,0,0,564,464,0.696546158,0.567556129,0,1711,235.36,330.7748948,109412.031,0,0,0,1,0,0,0,0,0,240.1632653,265.2592593,209.3636364,564,0,0,0,0,0,0,27,7162,22,4606,8192,2048,25,20,53689,0,53689,53689,8506981,0,8506981,8506981,BENIGN
53,25497,2,2,60,252,30,30,30,0,126,126,126,0,12236.73373,156.8812017,8499,14714.63764,25490,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,78.44060086,78.44060086,30,126,68.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,85.5,30,126,40,0,0,0,0,0,0,2,60,2,252,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,212,2,2,78,188,39,39,39,0,94,94,94,0,1254716.981,18867.92453,70.66666667,118.0776581,207,1,1,1,0,1,1,4,4,0,4,4,0,0,0,0,40,40,9433.962264,9433.962264,39,94,61,30.12474066,907.5,0,0,0,0,0,0,0,0,1,76.25,39,94,40,0,0,0,0,0,0,2,78,2,188,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,192,2,2,68,280,34,34,34,0,140,140,140,0,1812500,20833.33333,64,70.37755324,141,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,40,40,10416.66667,10416.66667,34,140,76.4,58.0585911,3370.8,0,0,0,0,0,0,0,0,1,95.5,34,140,40,0,0,0,0,0,0,2,68,2,280,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
80,5365855,3,1,12,0,6,0,4,3.464101615,0,0,0,0,2.236363077,0.745454359,1788618.333,3077746.151,5342468,41,5365855,2682927.5,3761158.245,5342468,23387,0,0,0,0,0,0,0,0,0,72,32,0.559090769,0.18636359,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3,4,0,72,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0,0,0,0,0,0,0,0,BENIGN
1160,97,1,1,6,6,6,6,6,0,6,6,6,0,123711.3402,20618.5567,97,0,97,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,10309.27835,10309.27835,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,229,256,0,20,0,0,0,0,0,0,0,0,BENIGN
80,23840,2,1,0,0,0,0,0,0,0,0,0,0,0,125.8389262,11920,16789.54341,23792,48,48,48,0,48,48,0,0,0,0,0,0,0,0,0,64,32,83.89261745,41.94630872,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,1,0,237,33,0,32,0,0,0,0,0,0,0,0,BENIGN
80,5210921,3,1,0,0,0,0,0,0,0,0,0,0,0,0.767618623,1736973.667,3007755.027,5210030,155,5210921,2605460.5,3683417.511,5210030,891,0,0,0,0,0,0,0,0,0,104,40,0.575713967,0.191904656,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack XSS
53,501738,1,1,40,120,40,40,40,0,120,120,120,0,318.891533,3.986144163,501738,0,501738,501738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,1.993072081,1.993072081,40,120,66.66666667,46.18802154,2133.333333,0,0,0,0,0,0,0,0,1,100,40,120,32,0,0,0,0,0,0,1,40,1,120,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
80,5866074,3,1,0,0,0,0,0,0,0,0,0,0,0,0.681887068,1955358,3385983.543,5865155,118,5866074,2933037,4146641.042,5865155,919,0,0,0,0,0,0,0,0,0,104,40,0.511415301,0.170471767,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack Brute Force
389,124,2,2,188,334,94,94,94,0,167,167,167,0,4209677.419,32258.06452,41.33333333,34.48671242,72,4,4,4,0,4,4,48,48,0,48,48,0,0,0,0,64,64,16129.03226,16129.03226,94,167,123.2,39.9837467,1598.7,0,0,0,0,0,0,0,0,1,154,94,167,64,0,0,0,0,0,0,2,188,2,334,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
123,67016632,2,2,96,96,48,48,48,0,48,48,48,0,2.864960447,0.059686676,22300000,38700000,67000000,16335,67000000,67000000,0,67000000,67000000,67000000,67000000,0,67000000,67000000,0,0,0,0,52,52,0.029843338,0.029843338,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,16335,0,16335,16335,67000000,0,67000000,67000000,BENIGN
53,23888,1,1,43,99,43,43,43,0,99,99,99,0,5944.407234,83.72404555,23888,0,23888,23888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,41.86202277,41.86202277,43,99,61.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,92.5,43,99,32,0,0,0,0,0,0,1,43,1,99,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
80,47349582,16,25,857,19818,453,0,53.5625,133.1790618,1460,0,792.72,701.0724237,436.6458821,0.865899936,1183739.55,3118604.699,10000000,0,41400000,2759474.267,4525738.285,10000000,189,47300000,1972272.042,3868580.648,10000000,1,0,0,0,0,332,560,0.33791217,0.527987766,0,1460,492.2619048,655.9414035,430259.1249,0,0,0,1,0,0,0,0,1,504.2682927,53.5625,792.72,332,0,0,0,0,0,0,16,857,25,19818,8192,31,15,20,361862,692834.7782,1401114,15122,9986166.5,22982.70452,10000000,9951966,BENIGN
1145,1001,2,0,12,0,6,6,6,0,0,0,0,0,11988.01199,1998.001998,1001,0,1001,1001,1001,1001,0,1001,1001,0,0,0,0,0,0,0,0,0,40,0,1998.001998,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,119,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,165,2,2,88,188,44,44,44,0,94,94,94,0,1672727.273,24242.42424,55,55.83009941,114,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,64,64,12121.21212,12121.21212,44,94,64,27.38612788,750,0,0,0,0,0,0,0,0,1,80,44,94,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
49566,50,2,0,0,0,0,0,0,0,0,0,0,0,0,40000,50,0,50,50,50,50,0,50,50,0,0,0,0,0,0,0,0,0,64,0,40000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,227,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
80,115836560,16,14,367,2054,283,0,22.9375,69.36614808,2048,0,146.7142857,547.2300077,20.90013723,0.258985591,3994364.138,4883440.658,10100000,93,116000000,7722437.333,4171022.656,10100000,122,111000000,8508847.615,3768081.242,10100000,743,0,0,0,0,332,424,0.138125649,0.120859943,0,2048,78.09677419,369.0465512,136195.357,0,0,0,1,0,0,0,0,0,80.7,22.9375,146.7142857,332,0,0,0,0,0,0,16,367,14,2054,8192,343,15,20,39914,11636.49863,74998,36237,10000000,17771.77404,10100000,10000000,BENIGN
49688,44,1,1,6,6,6,6,6,0,6,6,6,0,272727.2727,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,22727.27273,22727.27273,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,123,254,0,20,0,0,0,0,0,0,0,0,BENIGN
49533,125,1,1,6,6,6,6,6,0,6,6,6,0,96000,16000,125,0,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,8000,8000,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,286,256,0,20,0,0,0,0,0,0,0,0,BENIGN
80,5948197,3,1,0,0,0,0,0,0,0,0,0,0,0,0.672472684,1982732.333,3433582.597,5947492,153,5948197,2974098.5,4205013.414,5947492,705,0,0,0,0,0,0,0,0,0,104,40,0.504354513,0.168118171,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack XSS
443,110465991,22,24,13718,3754,4552,0,623.5454545,1412.865064,1521,2,156.4166667,414.8534489,158.1663265,0.416417755,2454799.8,4267987.776,10000000,4,110000000,5256253.857,5037931.094,10100000,316,110000000,4799193.696,5069198.862,10100000,4,0,0,0,0,452,484,0.199156318,0.217261438,0,4552,371.7446809,1027.070347,1054873.499,0,0,0,1,0,0,0,0,1,379.826087,623.5454545,156.4166667,452,0,0,0,0,0,0,22,13718,24,3754,8192,55480,21,20,164923.3636,208078.5878,764772,84487,9869743.091,304992.2366,10000000,9003212,BENIGN
80,5234042,3,1,0,0,0,0,0,0,0,0,0,0,0,0.764227723,1744680.667,3021276.276,5233350,133,5234042,2617021,3700047.955,5233350,692,0,0,0,0,0,0,0,0,0,104,40,0.573170792,0.191056931,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack Brute Force
49544,22,1,1,6,6,6,6,6,0,6,6,6,0,545454.5455,90909.09091,22,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,45454.54545,45454.54545,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,351,258,0,20,0,0,0,0,0,0,0,0,BENIGN
80,5804223,3,1,0,0,0,0,0,0,0,0,0,0,0,0.689153397,1934741,3350291.173,5803324,98,5804223,2902111.5,4102934.065,5803324,899,0,0,0,0,0,0,0,0,0,104,40,0.516865048,0.172288349,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack Brute Force
80,119382178,19,16,1362,1747,513,0,71.68421053,159.3528763,1184,0,109.1875,302.007333,26.04241313,0.293176089,3511240.529,4676956.544,10000000,85,119000000,6632343.222,4553104.41,10000000,14416,114000000,7609779.067,4227654.354,10000000,1035,0,0,0,0,392,464,0.159152734,0.134023355,0,1184,86.36111111,229.6017861,52716.98016,0,0,0,1,0,0,0,0,0,88.82857143,71.68421053,109.1875,392,0,0,0,0,0,0,19,1362,16,1747,8192,1013,18,20,379951.5455,1209995.093,4028224,14993,9997039.636,17629.08994,10000000,9945820,BENIGN
53,194,2,2,98,130,49,49,49,0,65,65,65,0,1175257.732,20618.5567,64.66666667,27.13546265,96,49,49,49,0,49,49,49,49,0,49,49,0,0,0,0,64,64,10309.27835,10309.27835,49,65,55.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,69.25,49,65,64,0,0,0,0,0,0,2,98,2,130,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
80,31485275,204,105,43523,80534,602,0,213.3480392,226.6321023,5792,0,766.9904762,671.9407955,3940.159328,9.814111517,102224.9188,263331.4971,1085229,3,31500000,155084.9212,311766.2933,1085229,3,31500000,302741.8269,409178.5262,1089022,3,0,0,0,0,6536,3368,6.479219254,3.334892263,0,5792,400.183871,504.9647254,254989.3738,0,0,0,1,0,0,0,0,0,401.4789644,213.3480392,766.9904762,6536,0,0,0,0,0,0,204,43523,105,80534,29200,1172,101,32,0,0,0,0,0,0,0,0,Web Attack Brute Force
123,73013762,8,8,384,384,48,48,48,0,48,48,48,0,10.51856498,0.21913677,4867584.133,15000000,59000000,16358,73000000,10400000,21400000,59000000,1989874,73000000,10400000,21400000,59000000,1989871,0,0,0,0,132,132,0.109568385,0.109568385,48,48,48,0,0,0,0,0,0,0,0,0,0,1,51,48,48,132,0,0,0,0,0,0,8,384,8,384,-1,-1,7,0,14000000,0,14000000,14000000,59000000,0,59000000,59000000,BENIGN
49760,74,1,1,6,6,6,6,6,0,6,6,6,0,162162.1622,27027.02703,74,0,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,13513.51351,13513.51351,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,1230,256,0,20,0,0,0,0,0,0,0,0,BENIGN
53,199,2,2,64,96,32,32,32,0,48,48,48,0,804020.1005,20100.50251,66.33333333,110.5637071,194,2,2,2,0,2,2,3,3,0,3,3,0,0,0,0,64,64,10050.25126,10050.25126,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48,32,48,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
80,5064745,3,1,0,0,0,0,0,0,0,0,0,0,0,0.789773226,1688248.333,2923516.157,5064034,95,5064745,2532372.5,3580310.029,5064034,711,0,0,0,0,0,0,0,0,0,104,40,0.59232992,0.197443307,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack XSS
53,50381,1,1,44,204,44,44,44,0,204,204,204,0,4922.490621,39.69750501,50381,0,50381,50381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,19.84875251,19.84875251,44,204,97.33333333,92.37604307,8533.333333,0,0,0,0,0,0,0,0,1,146,44,204,20,0,0,0,0,0,0,1,44,1,204,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
443,47,2,0,12,0,6,6,6,0,0,0,0,0,255319.1489,42553.19149,47,0,47,47,47,47,0,47,47,0,0,0,0,0,0,0,0,0,40,0,42553.19149,0,6,6,6,0,0,1,0,0,0,0,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
80,5425231,3,1,0,0,0,0,0,0,0,0,0,0,0,0.737295794,1808410.333,3131488.7,5424342,105,5425231,2712615.5,3834960.394,5424342,889,0,0,0,0,0,0,0,0,0,104,40,0.552971846,0.184323949,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack Brute Force
42550,75,1,2,0,0,0,0,0,0,0,0,0,0,0,40000,37.5,16.26345597,49,26,0,0,0,0,0,49,49,0,49,49,0,0,0,0,32,64,13333.33333,26666.66667,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,32,0,0,0,0,0,0,1,0,2,0,243,290,0,32,0,0,0,0,0,0,0,0,BENIGN
80,5267779,3,1,0,0,0,0,0,0,0,0,0,0,0,0.759333298,1755926.333,3040723.165,5267051,147,5267779,2633889.5,3723852.705,5267051,728,0,0,0,0,0,0,0,0,0,104,40,0.569499973,0.189833324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack Brute Force
